id,trigger,conditions,script,text,options,notes
customsInspectionPayToll,CustomsInspectionPayOptions,"$entity.doingCustomsInspection score:100
$entity.inspectionResultType == TOLL
$entity.playerCanAffordPayment",,,0:payCIToll:缴纳关税 ( $tollAmount 星币),
customsInspectionPayTollAndFine,CustomsInspectionPayOptions,"$entity.doingCustomsInspection score:100
$entity.inspectionResultType == TOLL_AND_FINE
$entity.playerCanAffordPayment",,,0:payCIFine:上缴违禁物品，缴纳关税与罚款 ( $tollAmount 星币),
customsInspectionCantAffordToll,CustomsInspectionPayOptions,"$entity.doingCustomsInspection score:100
$entity.inspectionResultType == TOLL
!$entity.playerCanAffordPayment",,,0:cantAffordToll:向其解释你付不起这笔费用,
customsInspectionCantAffordFine,CustomsInspectionPayOptions,"$entity.doingCustomsInspection score:100
$entity.inspectionResultType == TOLL_AND_FINE
!$entity.playerCanAffordPayment",,,0:cantAffordFine:解释说你缴不起这笔费用,
customsInspectionRefuseToll,CustomsInspectionPayOptions,"$entity.doingCustomsInspection score:100
$entity.inspectionResultType == TOLL",,,10:refuseCIToll:拒绝缴纳,
customsInspectionRefuseFine,CustomsInspectionPayOptions,"$entity.doingCustomsInspection score:100
$entity.inspectionResultType == TOLL_AND_FINE",,,10:refuseCIFine:拒绝配合,
# customs inspection - payment option effects,,,,,,
optionPayCIToll,DialogOptionSelected,$option == payCIToll,"CustomsInspectionApplyResult
AdjustRep $faction.id CUSTOMS_PAID
FireBest CustomsInspectionEndPeaceful","""感谢你的配合。""$personName $personRank 点头之后切断了通讯链接。",,
optionPayCIFine,DialogOptionSelected,$option == payCIFine,"CustomsInspectionApplyResult
AdjustRep $faction.id CUSTOMS_PAID
FireBest CustomsInspectionEndPeaceful","""感谢你的配合，这将记入你的档案。""$personName $personRank 点头之后切断了通讯链接。",,
optionRefuseCITollPassRep,DialogOptionSelected,"$option == refuseCIToll
$entity.repCheckResult > 0.2
RepIsAtWorst $faction.id FAVORABLE","AdjustRep $faction.id CUSTOMS_REFUSED_TOLL
FireBest CustomsInspectionEndPeaceful",$personName 瞪着你，但出于某些原因没有开口与你争执。经历了几秒钟的沉默之后，你切断了通讯链接。,,
optionRefuseCIToll,DialogOptionSelected,$option == refuseCIToll,"AdjustRep $faction.id CUSTOMS_REFUSED_TOLL
FireBest CustomsInspectionEndHostile","""你会后悔的。""

在你做出回应之前，通讯链接就被切断了。",,
optionRefuseCIFinePassRep,DialogOptionSelected,"$option == refuseCIFine
$entity.repCheckResult > 0.6
RepIsAtWorst $faction.id FAVORABLE","AdjustRep $faction.id CUSTOMS_REFUSED_FINE
FireBest CustomsInspectionEndPeaceful",$personName 诚惶诚恐地看着你，但总之不管出于什么原因，$heOrShe并没有与你发生争执。沉默了几秒钟后，你切断了通讯链接。,,
optionRefuseCIFine,DialogOptionSelected,$option == refuseCIFine,"AdjustRep $faction.id CUSTOMS_REFUSED_FINE
FireBest CustomsInspectionEndHostile","""你会非常后悔这个决定的。""

在你做出回应之前，通讯链接就被切断了。",,
optionCantAffordToll,DialogOptionSelected,$option == cantAffordToll,"AdjustRep $faction.id CUSTOMS_COULD_NOT_AFFORD
FireBest CustomsInspectionEndPeaceful","""那还真是不幸。你无法缴清费用的行为将被记录在案。""",,
optionCantAffordFine,DialogOptionSelected,$option == cantAffordFine,AdjustRep $faction.id CUSTOMS_COULD_NOT_AFFORD,"""那还真是不幸。但我相信你还是打算及时交出违禁品，对吧？""","0:payCIFine:""是的，当然。""
1:refuseCIFine:""我可不干。""",
,,,,,,
,,,,,,
,,,,,,
# customs inspection - ending the conversation,,,,,,
customsInspectionEndingPeaceful,CustomsInspectionEndPeaceful,,"unset $entity.doingCustomsInspection
MakeOtherFleetHostile customs false
MakeOtherFleetAggressive customs false
EndConversation",,,
customsInspectionEndingHostile,CustomsInspectionEndHostile,,"unset $entity.doingCustomsInspection
$entity.ignorePlayerCommRequests = true 1
EndConversation",,,
,,,,,,
# no trading w/ same faction market while customs inspection is in progress,,,,,,
marketPostOpenCustomsInProgress,MarketPostOpen,"$hasMarket
$global.customsInspectionFactionId == $faction.id score:100","SetShortcut marketLeave ""ESCAPE""",在海关检查结束之前，港务局拒绝你的$shipOrFleet的停靠申请。且由于巡逻队的阻挠，你也不可能与任何有交易意愿的非法团体取得联系。,10:marketLeave:离开,
,,,,,,
# new game creation,,,,,,
onNewGameCreationStart,BeginNewGameCreation,,"NGCAddCredits 2000
FireAll InitNewGameChoices",,,
initNewGameChoicesDev,AddNewGameChoices,$global.isDevMode,,,100:ngcDevStart:>> (dev) quick start,
initNewGameChoicesDev2,AddNewGameChoices,$global.isDevMode,,,101:ngcDevStart2:>> (dev) quick start custom no time pass,
initNewGameChoices,InitNewGameChoices,,FireAll AddNewGameChoices,你近期是职业是...,,
ngcWolfStart,AddNewGameChoices,,"SetTooltip ngcWolf ""野狼-级是一台先进而致命的护卫舰，有着适中的后勤消耗。\n\n最好在文明社会附近使用。或搭配其他具有更好的燃料和补给运载力的后勤船只。""",,0:ngcWolf:一名赏金猎人，驾驶一艘野狼-级护卫舰,
ngcWayfarerStart,AddNewGameChoices,,"SetTooltip ngcWayfarer ""远行者-级不是一艘漂亮的船，但它有很好的运载货物、燃料和船员的能力。\n\n它的战斗力有限，但却不容忽视。它被设计为能在偏远星系开展行动，这艘货船具有较好的自卫能力。""",,1:ngcWayfarer:一名拾荒者，驾驶一艘 远行者-级 武装商舰,
ngcExplorerStart,AddNewGameChoices,,"SetTooltip ngcExplorer ""一支能够在星域的偏远星系开展打捞作业的舰队，并能抵御在偏远地区遇到的大多数威胁。\n\n包括一艘油轮以增加燃料容量和探索范围。舰队具有较大的货物容量，以便将打捞物运回核心世界。""",,2:ngcExplorer:一名探险者，驾驶一艘 至高点-级 巡洋舰带领着一支打捞探险舰队 (轻松开局),
ngcMercStart,AddNewGameChoices,,"SetTooltip ngcMerc ""一支规模虽小但战力强大的特遣舰队，配置主要针对开展赏金猎杀任务。\n\n包含一艘小型油轮，在一定程度上扩大了行动范围。""",,3:ngcMerc:一名雇佣兵，驾驶一艘 锤头-级 驱逐舰，带领一支作战小队 (轻松开局),
ngcRandomStart,AddNewGameChoices,,"SetTooltip ngcRandom ""舰队组成随机，总体上比前面的\""轻松开局\""略弱，但也算是一种简单开局。""",,4:ngcRandom:一名自由职业者，接手你能找到的任何工作 (随机开局),
ngcSpacerStart,AddNewGameChoices,CheckSetting enableSpacerStart,"SetTooltip ngcSpacer ""一架非战斗用的穿梭机，仅携带着非常有限的资源，还有一笔必须偿还的债务。非常困难的开局，只打算作为献给见多识广的星际远行者的挑战。""",,"5:ngcSpacer:""一个太空梦，一架破穿梭机，一笔终身债务。""(困难开局)",
,,,,,,
#ngcDisableSpacerOption,NGCDisableSpacerOption,!NGCCanSkipTutorial,"SetEnabled ngcSpacer false
SetTooltip ngcSpacer ""Need to start at least one game with the tutorial in order to be able to select this starting option.""",,,
ngcWolfPicked,NewGameOptionSelected,$option == ngcWolf,"NGCAddShip wolf_Starting
FireAll NGCSecondShipOptions",,,
ngcWayfarerPicked,NewGameOptionSelected,$option == ngcWayfarer,"NGCAddShip wayfarer_Starting
FireAll NGCSecondShipOptions",,,
ngcExplorerPicked,NewGameOptionSelected,$option == ngcExplorer,"#NGCAddShip mule_Standard
NGCAddShip apogee_Starting
NGCAddShip condor_Support
NGCAddShip wayfarer_Starting
NGCAddShip shepherd_Starting
NGCAddShip dram_Light
#NGCAddShip crig_Standard
NGCAddCredits 18000
$ngcExplorerSelected = true
FireAll NGCDifficultyOptions",,,
ngcMercPicked,NewGameOptionSelected,$option == ngcMerc,"NGCAddShip hammerhead_Balanced
NGCAddShip drover_Starting
NGCAddShip centurion_Starting
NGCAddShip lasher_CS
NGCAddShip dram_Light
NGCAddCredits 18000
$ngcMercSelected = true
AddTextSmall ""获得一名 1 级军官"" good
SetTextHighlights ""level 1 officer""
$ngcAddOfficer = true
FireAll NGCDifficultyOptions",,,
ngcRandomPicked,NewGameOptionSelected,$option == ngcRandom,"NGCAddShipSilent hammerhead_Balanced
$ngcRandomSelected = true
FireAll NGCDifficultyOptions",,,
ngcSpacerPicked,NewGameOptionSelected,$option == ngcSpacer,"NGCAddShip kite_original_Stock
$ngcSpacerSelected = true
NGCSetDifficulty normal",,0:ngcSpacerContinue:继续,
ngcSpacerContinue,NewGameOptionSelected,$option == ngcSpacerContinue,"$ngcSkipTutorial = true
NGCAddCharacterPoints 1
NGCSetStartingLocation Corvus -2500 3000
NGCAddStandardStartingScript
NGCDone",,,
ngcPickSecondShip,NGCSecondShipOptions,,"SetTooltip ngcKite ""风筝-级是一种轻便灵活但武装有限的穿梭机。\n\n它本身并不能造成很大的伤害，但是它能够持续地扰乱敌人的注意力，特别是在擅长防御技能的军官掌控之下时。""
SetTooltip ngcShepherd ""牧羊人-种不是一艘战舰，它既慢又脆弱，不过它的无人机能够为其他船只提供一些支援。\n\n然而它真正的价值在于其宽敞的货舱和多个有利于打捞/探测的船体特性上。\n\n携带的重型机械也能运用至在打捞与探测作业当中。""",此外，你的舰队还包括...,"0:ngcKite:一艘 风筝-级 穿梭机，以及一名经验丰富的军官。
1:ngcShepherd:一艘 牧羊人-级 无人机护卫舰，运载了一些重型机械。",
ngcKitePicked,NewGameOptionSelected,$option == ngcKite,"NGCAddShip kite_Starting
AddTextSmall ""获得一名 1 级军官"" good
SetTextHighlights ""level 1 officer""
$ngcAddOfficer = true
FireAll NGCDifficultyOptions",,,
ngcShepherdPicked,NewGameOptionSelected,$option == ngcShepherd,"NGCAddShip shepherd_Starting
NGCAddCargo RESOURCES heavy_machinery 20
FireAll NGCDifficultyOptions",,,
ngcDifficulty,NGCDifficultyOptions,,"SetTooltip ngcEasy ""- 你的舰船获得 25% 的伤害减免\n- 探测范围增加 500 单位\n- 打捞收益增加 50%""
SetTooltipHighlightColors ngcEasy hColor hColor hColor
SetTooltipHighlights ngcEasy ""25%"" ""500"" ""50%""
SetTooltip ngcNormal ""默认设置以提供具有挑战性的游戏体验为目标进行平衡。""","选择生涯模式的难度。""简单"" 适合初次游玩的玩家。","0:ngcNormal:普通
1:ngcEasy:简单",
ngcEasyPicked,NewGameOptionSelected,$option == ngcEasy,"NGCSetDifficulty easy
FireAll NGCTutorialOptions",,,
ngcNormalPicked,NewGameOptionSelected,$option == ngcNormal,"NGCSetDifficulty normal
FireAll NGCTutorialOptions",,,
ngcWithTutorial,NGCTutorialOptions,,"SetTooltip ngcTutorial ""从一个介绍高级生涯模式机制和舰队主动能力的教程任务开始游戏。""",,0:ngcTutorial:开始教程！,
ngcSkipTutorial,NGCTutorialOptions,NGCCanSkipTutorial,"SetTooltip ngcSkip ""跳过教程。直接开始教程之后的游戏内容。""",,1:ngcSkip:跳过,
ngcSkipTutorialNoSkip,NGCTutorialOptions,!NGCCanSkipTutorial,"SetTooltip ngcSkip ""你必须至少通过一次教程，才能选择跳过教程。""
SetEnabled ngcSkip false",,1:ngcSkip:跳过,
ngcTutorialPicked,NewGameOptionSelected,$option == ngcTutorial,"NGCSetStartingLocation Galatia 1000 -15000
NGCAddStandardStartingScript
#NGCSetWithTimePass false
NGCDone",,,
ngcSkipTutorialPicked,NewGameOptionSelected,$option == ngcSkip,"$ngcSkipTutorial = true
NGCAddCharacterPoints 1
NGCSetStartingLocation Corvus -2500 3000
NGCAddStandardStartingScript
#NGCSetWithTimePass false
NGCDone",,,
,,,,,,
,,,,,,
,,,,,,
ngcDevStartOption,NewGameOptionSelected,$option == ngcDevStart,"NGCAddShip ""tempest_Starting""
NGCAddCargo RESOURCES crew 20
NGCAddCargo RESOURCES supplies 20
NGCAddCargo RESOURCES fuel 20
NGCAddCredits 1000000
NGCSetAptitude technology 0
NGCSetSkill gunnery_implants 0
NGCSetSkill navigation 0
NGCSetAptitude combat 0
NGCAddCharacterPoints 100
NGCSetStartingLocation hyperspace -10000 -10000
NGCSetDifficulty normal
NGCSetWithTimePass false
NGCAddDevStartingScript
NGCDone",,,
ngcDevStartOption2,NewGameOptionSelected,$option == ngcDevStart2,"NGCAddShip ""medusa_Attack""
NGCAddCargo RESOURCES crew 50
NGCAddCargo RESOURCES supplies 40
NGCAddCargo RESOURCES fuel 60
NGCAddCredits 1000001
NGCSetAptitude technology 0
NGCSetAptitude combat 0
NGCAddCharacterPoints 200
#NGCSetStartingLocation Galatia 1000 -13000
NGCSetStartingLocation hyperspace -10000 -10000
NGCSetDifficulty normal
NGCSetWithTimePass false
NGCSetCustom customDevStart true
NGCAddDevStartingScript
NGCDone",,,
