RAW,cn.mn,constant,constantCN
"com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged - String - ""Sacred Vigil Flotilla""",com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged ,Sacred Vigil Flotilla,神圣警戒者
"com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged - String - ""Ambush Fleet""",com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged ,Ambush Fleet,伏击舰队
"com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged - String - ""loitering""",com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged ,loitering,正徘徊于此
"com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged - String - ""maneuvering""",com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged ,maneuvering,正在漫游
"com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged - String - ""observing""",com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged ,observing,正在观察情况
"com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged - String - ""observing""",com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged ,observing,正在观察情况
"com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged - String - ""Suspect Scavenger""",com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged ,Suspect Scavenger,可疑的拾荒者
"com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged - String - ""repositioning""",com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged ,repositioning,转移阵地中
"com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged - String - ""scanning""",com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged ,scanning,正在扫描
"com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged - String - ""Special Projects Detachment""",com/fs/starfarer/api/impl/campaign/missions/academy/GAAtTheGates.reportCurrentLocationChanged ,Special Projects Detachment,特别项目支队
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription - String - ""The historian, """,com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription ,"The historian, ",历史学家 
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription - String - "", has given you information about """,com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription ,", has given you information about ", 给你提供了一个
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription - String - ""the location of a valuable item.""",com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription ,the location of a valuable item.,珍贵制品的位置信息。
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription - String - ""Item""",com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription ,Item,制品
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription - String - ""Location""",com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription ,Location,位置
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription - String - ""You have recovered this item.""",com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription ,You have recovered this item.,你已经找到制品。
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription - String - ""The item is in the ruins found on a """,com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription ,The item is in the ruins found on a ,该制品可能在 
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription - String - ""A full survey will need to be run before the ruins can be explored.""",com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription ,A full survey will need to be run before the ruins can be explored.,在探索遗迹前，需进行全面的调查。
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription - String - ""The item is inside """,com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription ,The item is inside ,里面的制品可能在 
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription - String - ""The item inside a """,com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/BaseHistorianOfferWithLocation.createSmallDescription ,The item inside a ,里面的制品可能在 
"com/fs/starfarer/api/impl/campaign/skills/EnergyWeaponMastery$EWMDamageDealtMod.advance - String - ""Energy weapon mastery""",com/fs/starfarer/api/impl/campaign/skills/EnergyWeaponMastery$EWMDamageDealtMod.advance ,Energy weapon mastery,能量精通
"com/fs/starfarer/api/impl/campaign/skills/EnergyWeaponMastery$EWMDamageDealtMod.advance - String - ""% energy weapon damage""",com/fs/starfarer/api/impl/campaign/skills/EnergyWeaponMastery$EWMDamageDealtMod.advance ,% energy weapon damage,% 能量武器伤害
"com/fs/starfarer/api/impl/campaign/skills/HullRestoration$Level3B.apply - String - ""Hull Restoration skill""",com/fs/starfarer/api/impl/campaign/skills/HullRestoration$Level3B.apply ,Hull Restoration skill,船体修复
"com/fs/starfarer/api/impl/campaign/skills/HullRestoration$Level3B.getEffectDescription - String - ""% maximum combat readiness for all ships, minus """,com/fs/starfarer/api/impl/campaign/skills/HullRestoration$Level3B.getEffectDescription ,"% maximum combat readiness for all ships, minus ",% 全舰船战备值 (CR) 上限，但舰船的每一个 D-插件 将使本增益降低 
"com/fs/starfarer/api/impl/campaign/skills/HullRestoration$Level3B.getEffectDescription - String - ""% per d-mod (minimum of 0%)""",com/fs/starfarer/api/impl/campaign/skills/HullRestoration$Level3B.getEffectDescription ,% per d-mod (minimum of 0%),% (最低降至 0%)
"com/fs/starfarer/api/impl/campaign/skills/CrewTraining$Level1.apply - String - ""Crew Training skill""",com/fs/starfarer/api/impl/campaign/skills/CrewTraining$Level1.apply ,Crew Training skill,船员训练
"com/fs/starfarer/api/impl/campaign/skills/CrewTraining$Level1.createCustomDescription - String - ""+%s maximum combat readiness for combat ships (maximum: %s)""",com/fs/starfarer/api/impl/campaign/skills/CrewTraining$Level1.createCustomDescription ,+%s maximum combat readiness for combat ships (maximum: %s),+%s 战斗舰船的战备值 (CR) 上限 (最高：%s) 
"com/fs/starfarer/api/impl/campaign/intel/events/StandardPerseanLeagueActivityCause$1.createTooltip - String - ""Going to Kazeron and negotiating to join the League is likely to get this harassment to stop. If left unchecked, this low-grade conflict will eventually come to a head and is likely to be resolved one way or another.""",com/fs/starfarer/api/impl/campaign/intel/events/StandardPerseanLeagueActivityCause$1.createTooltip ,"Going to Kazeron and negotiating to join the League is likely to get this harassment to stop. If left unchecked, this low-grade conflict will eventually come to a head and is likely to be resolved one way or another.",前往 Kazeron 与英仙座联盟就 加入联盟 事宜 进行谈判 可能让这种骚扰停止。如果不加以控制，起初微小的冲突终将激烈爆发，并可能以某种方式得到解决。
"com/fs/starfarer/api/impl/campaign/intel/events/StandardPerseanLeagueActivityCause$1.createTooltip - String - ""join the League""",com/fs/starfarer/api/impl/campaign/intel/events/StandardPerseanLeagueActivityCause$1.createTooltip ,join the League,加入联盟
"com/fs/starfarer/api/impl/campaign/intel/events/StandardPerseanLeagueActivityCause$1.createTooltip - String - ""Event progress value is based on the number and size of colonies under your control. Requires one size %s colony, or at least %s colonies with one being at least size %s.""",com/fs/starfarer/api/impl/campaign/intel/events/StandardPerseanLeagueActivityCause$1.createTooltip ,"Event progress value is based on the number and size of colonies under your control. Requires one size %s colony, or at least %s colonies with one being at least size %s.",事件进展将基于你殖民地的数量与总规模。当拥有一个规模大于或等于 %s 的殖民地，或至少 %s 个规模大于或等于 %s 的殖民地时将开始进展。
"com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getPrompt - String - ""A grinning security officer is gesturing excitedly to a nearby patron.""",com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getPrompt ,A grinning security officer is gesturing excitedly to a nearby patron.,一名满脸喜色的安全部军官正兴奋地向旁边的酒客比划着什么。
"com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getOptionText - String - ""Sidle up to the security officer and see what they're so pleased about""",com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getOptionText ,Sidle up to the security officer and see what they're so pleased about,不动声色地靠近这名安全部军官，看看他们在高兴什么
"com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText - String - """"Why, just today an amazing opportunity fell into my lap. And yours as well, how wonderful!"" """,com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText ,"""Why, just today an amazing opportunity fell into my lap. And yours as well, how wonderful!"" ","""那啥？今天有个千载难逢的好机会落在了我的头上。而且你也有份，好得很！"" "
"com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText - String - "" sweeps """,com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText , sweeps ,如王者般张开了
"com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText - String - "" arm regally """,com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText , arm regally ,双臂
"com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText - String - ""to encompass the scale of your shared luck, somehow managing not to spill the drinks of """,com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText ,"to encompass the scale of your shared luck, somehow managing not to spill the drinks of ",，仿佛要给你比划这好机会到底有多大，差点就没把旁边人的酒给碰洒了。
"com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText - String - ""several patrons. """,com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText ,"several patrons.

","

"
"com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText - String - ""You are told the story of tiresome property seizures from """,com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText ,You are told the story of tiresome property seizures from ,于是乎，你又听到了一个让人耳朵起茧的资产罚没故事
"com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText - String - ""'disloyal elements'. """,com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText ,"'disloyal elements'.

","罚没对象自然是那些 '不忠分子们'。

"
"com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText - String - "" ""It's not so much trouble to, you know. Play along? """,com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText ," ""It's not so much trouble to, you know. Play along? ","""其实这对...你懂的那些家伙来说也不算什么大麻烦，对吧？"
"com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText - String - ""But they insist on carrying on, and on... not that I mind the perks of the job, of course.""""",com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText ,"But they insist on carrying on, and on... not that I mind the perks of the job, of course.""","但他们一直坚持要求对此坚决打击，常抓不懈...当然，我也就不介意从这份工作里捞点好处了。"""
"com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText2 - String - ""What this amounts to, you are told, is that the District 4 Gendarmerie's evidence locker - and maintenance bay, and several interrogation rooms - are filled with cases of cryo-stabilized Volturnian Lobster, nearly %s units in all. The officers eat like royalty, yes, but there's only so much one can take and the coolant cells won't last another week without replacement, so. """,com/fs/starfarer/api/impl/campaign/intel/bar/events/DiktatLobsterBarEvent.getMainText2 ,"What this amounts to, you are told, is that the District 4 Gendarmerie's evidence locker - and maintenance bay, and several interrogation rooms - are filled with cases of cryo-stabilized Volturnian Lobster, nearly %s units in all. The officers eat like royalty, yes, but there's only so much one can take and the coolant cells won't last another week without replacement, so.

","如果把你听到事做个汇总的话，那就是第四区宪兵队的证物柜、维修车间，就连好几间审讯室里都塞满了一箱箱的冰鲜蓝龙虾，总共将近 %s 单位。没错，军官们顿顿都吃得像皇室大餐一样丰盛，但每个人也就吃得下那么多点东西。而现在如果不换电池的话，制冷器就没法再顶一周了。

"
