id,type,text1,text2,text3,text4,text5,notes
mine_strike,SHIP_SYSTEM,传送一颗重型感应空雷到目标区域。该空雷将缓慢追踪附近的敌舰，并在足够近的距离内引爆。可在相位隐形状态下使用。,进攻,传送一颗重型感应空雷到目标区域，可在相位隐形状态下使用。,2000 High Explosive,"Each mine deals {{2000 High Explosive}} damage in a large area, and can be deployed from a range of approximately {{1000}} su.",
mine_strike_station,SHIP_SYSTEM,Teleports a heavy phase mine to the target area. The mine will slowly track nearby enemy ships and explodes a few seconds after its proximity trigger is activated.,Offensive,Teleports a heavy proximity mine to the target area. Each mine deals 2000 High Explosive damage in an area.,2000 High Explosive,"Each mine deals {{2000 High Explosive}} damage in a large area, and can be deployed from a range of approximately {{3500}} su.",
mote_control,SHIP_SYSTEM,能量光尘可对战舰造成巨额 EMP 损伤或消灭导弹与战机。该系统可制造一个临时的光尘吸引源。光尘将优先自动瞄准附近的导弹和战机，除非吸引源被设置在舰船目标上。,特殊,控制能量光尘对战舰造成巨额 EMP 损伤，或消灭导弹与战机。,,,
acausaldisruptor,SHIP_SYSTEM,"暂时过载附近一艘敌舰。

这个系统利用的各原理之间联系微弱，即便是在大崩塌之前人们对它也是知之甚少。而在如今人们的眼里它的存在就如魔法一般神秘。",进攻,暂时过载附近的一艘敌舰。,,The overload lasts for {{1}} second.,
temporalshell,SHIP_SYSTEM,"加速舰船上的时间流动。使用时产生大量幅能。

对于长期暴露在这种效果下会产生何种影响的研究被认为是 ""令人担忧"" 的，因此这项研究计划最终被暗中停止。",特殊,加速舰船上的时间流动，使用时产生大量幅能。,,Time passes at up to {{three}} times the normal rate on board the ship.,
damper,SHIP_SYSTEM,暂时激活一种能大幅减少所受伤害的能量场，激活时禁用武器和护盾。,防御,暂时激活一种能大幅减少所受伤害的能量场，激活时禁用武器和护盾。,,"Reduces all damage taken by {{67%}} for frigates and destroyers, and by {{50%}} for larger ships.",
damper_omega,SHIP_SYSTEM,暂时激活熵抑制场，将自身所受到的伤害与武器产生的幅能全都减半，同时快速修复所有离线的武器与引擎。激活时禁用护盾。,防御,暂时激活熵抑制场，将自身所受到的伤害与武器产生的幅能全都减半，同时快速修复所有离线的武器与引擎。激活时禁用护盾。,,,
flarelauncher,SHIP_SYSTEM,发射能迷惑导弹和 PD 武器的热诱弹，命中热诱弹的导弹会被立即摧毁。,防御,发射热诱弹来干扰导弹的制导系统。,,,
flarelauncher_active,SHIP_SYSTEM,会自主追踪的热诱弹系统，发射能主动干扰导弹和 PD 武器的热诱弹，热诱弹会优先追踪最近的导弹并试图摧毁它。,防御,发射能主动追踪的热诱弹来摧毁导弹。,,,
flarelauncher_fighter,SHIP_SYSTEM,旨在干扰点防御武器的热诱弹发射器。,防御,发射热诱弹来干扰敌舰的点防御武器。,,,
flarelauncher_single,SHIP_SYSTEM,旨在干扰点防御武器的热诱弹发射器。,防御,发射热诱弹来干扰敌舰的点防御武器。,,,
burndrive,SHIP_SYSTEM,暂时启动舰船的部分巡航引擎。短时间内大幅度提高舰船速度，但无法转向且禁用护盾系统。激活期间若遭受剧烈碰撞则会使引擎全数熄火。,机动,短时间内大幅度提高舰船速度，但无法转向且禁用护盾系统。激活期间若遭受剧烈碰撞则会使引擎全数熄火。,,The ship's top speed is increased by {{200}}.,
combat_burn,SHIP_SYSTEM,Engages a low-grade primary burn on the system travel drive of the ship. This burn can be maintained indefinitely.,Movement,Engages a low-grade primary burn on the system travel drive of the ship. This burn can be maintained indefinitely.,,The ship's top speed is increased by {{100}}.,
maneuveringjets,SHIP_SYSTEM,激活额外的推进器。大幅提高舰船的机动性，并稍微提升最高航速。,机动,暂时大幅度提高最高航速与机动性。,,The ship's top speed is increased by {{50}}.,
plasmajets,SHIP_SYSTEM,暂时极大程度地提高最高航速，并稍微提高机动性。,机动,暂时极大程度的提高最高航速，并稍微提高机动性。,,The ship's top speed is increased by {{125}}. The ship also receives a significant boost to its turn and acceleration rates.,
microburn,SHIP_SYSTEM,瞬时提供引擎加速，将舰船以极速向前推进一段距离。剧烈的碰撞将会使引擎熄火。,机动,瞬时提供引擎加速，将舰船以极速向前推进一段距离。剧烈的碰撞将会使引擎熄火。,,The ship's top speed is briefly increased to approximately {{600}} su/second.,
microburn_omega,SHIP_SYSTEM,瞬时提供引擎加速，将舰船以极速向前推进一段距离。,机动,瞬时提供引擎加速，将舰船以极速向前推进一段距离。,,,
fastmissileracks,SHIP_SYSTEM,一种快速装填导弹的系统，利用额外的伺服机和弹药运输机让舰船快速装填导弹。激活系统将产生大量幅能。,进攻,立即使所有导弹武器冷却完毕，使用时产生大量幅能。,,,
fortressshield,SHIP_SYSTEM,将所有武器系统的能量重定向至护盾，以极大地提高护盾能力，但这个过程中会持续产生硬幅能，即使护盾并未受到任何伤害。,防御,禁用所有武器来大幅度降低护盾所受到的伤害，但会持续产生硬幅能。,,The ship's shields take {{90%}} reduced damage.,
highenergyfocus,SHIP_SYSTEM,一种高能聚焦系统，暂时提高所有能量武器的伤害。由于该系统拥有多个电容器阵列，因此允许其储存并恢复充能。,进攻,暂时提高所有能量武器的伤害。,,The damage dealt by all energy weapons is increased by {{50%}}.,
drone_strike,SHIP_SYSTEM,通过短暂的能量传输为一架部署在外的终结者无人机充能。之后该无人机会像导弹一样追踪附近的目标，并在撞击时造成大量范围伤害。,进攻,为一架部署在外的无人机充能，让它像导弹一样撞击目标。命中时将造成 1200 能量伤害 与 600 EMP，激活时将产生 600 幅能。,1200 Energy | 600 EMP | 600,Each drone deals {{1200 Energy}} damage and {{600 EMP}} damage on impact.,
lidararray,SHIP_SYSTEM,暂时停用炮塔与所有光束武器，并大幅度提升挂载点武器的射程、开火速率以及射击精度。未激活该系统时，也会给所有武器提供一个较小的射程加成。,进攻,暂时停用炮塔与所有光束武器，并大幅度提升挂载点武器的射程、开火速率以及射击精度。未激活该系统时，也会给所有武器提供一个较小的射程加成。,,"While the system is active, hardpoint weapons receive {{100%}} increased range and {{200%}} increased rate of fire. Recoil is reduced by {{75%}}, and projectile speed is increased by {{50%}}.

While the system is in passive mode, the range of all non-missile weapons is increased by {{35%}}.",
orion_device,SHIP_SYSTEM,"在舰船后面部署一个反物质聚能炸药并引爆。这一爆炸对一个巨大的推板施加作用力，推板吸收冲击并将加速度控制在惯性补偿器可以处理的时间范围里。整条船借此获得的突进能力只有极少数更 ""先进"" 的技术才能比拟。",机动,在舰船后方引爆一枚反物质聚能炸药，以极高的速度将舰船向前推进。,,,
nova_burst,SHIP_SYSTEM,该版本的猎户座装置摆脱了由人类船员的脆弱所带来的限制约束。在舰船后方引爆一枚巨型反物质聚能炸药，使舰船向前跃进。,机动,在舰船后方引爆一枚巨型反物质聚能炸药，使舰船向前跃进。,,,
canister_flak,SHIP_SYSTEM,在舰体周围发射大量拥有近炸引信的高射炮弹。,防御,在舰体周围发射大量拥有近炸引信的高射炮弹。每枚炮弹会在小范围内造成 200 的高爆伤害。不会伤害友军。,200 High Explosive,Each canister deals {{200 High Explosive}} damage in an area and is targeted to avoid friendly fire.,
phaseteleporter,SHIP_SYSTEM,将舰船立即传送至近距离指定目的地。,机动,将舰船立即传送至近距离指定目的地。,,The target location can be up to {{1500}} su away.,
displacer,SHIP_SYSTEM,将舰船闪现至航向前方的一个地点。该系统可以缓慢累积三次传送，且冷却时间很短。,机动,向行驶方向瞬移，可充能三次。,,The ship is teleported {{300}} units.,
displacer_degraded,SHIP_SYSTEM,将舰船闪现至航向前方的一个地点。该系统可以缓慢累积两次传送，且冷却时间很短。,机动,向行驶方向瞬移，可充能两次。,,The ship is teleported {{300}} units.,
drone_pd,SHIP_SYSTEM,一种点防御无人机系统。通过部署大量配有激光武器的无人机来护卫舰船或自由巡逻。,无人机 (扩展纪元),部署大量配备有激光武器的防御无人机。,,,
drone_pd_x2,SHIP_SYSTEM,一种点防御无人机系统。通过部署大量配有轻机枪的无人机来护卫舰船或自由巡逻。,无人机 (核心纪元),部署大量配有轻机枪的防御无人机。,,,
drone_borer,SHIP_SYSTEM,部署几架经过武装过的探矿无人机，这些无人机能远离母舰进行远程作业。,无人机 (主宰纪元),部署多架经过武装改造的探矿无人机。无人机装载了钻探激光炮，能在长距离外运作。,,,
drone_sensor,SHIP_SYSTEM,一种感应无人机系统，通过部署装有探测器的无人机，来提高舰船的武器有效射程与战场视野，无人机配备有离子炮。,无人机 (扩展纪元),部署能提高武器有效射程与战场视野的无人机。无人机装载了离子炮。,,,
ammofeed,SHIP_SYSTEM,激活一种先进但不持久的装置，用以快速装填实弹武器。该装置再次使用前必须重新校对并等待冷却完毕。,进攻,降低实弹武器所产生的幅能，并提高实弹武器的射速。,,"Increases ballistic weapon rate of fire by {{100%}}, and reduces the flux generation of ballistic weapons by {{50%}}.",
emp,SHIP_SYSTEM,"激活电磁脉冲发生器。打击附近所有的导弹、战机，且能暂时瘫痪敌舰的武器和引擎。

不幸的是，只有关闭所有武器系统才能为该设备提供必要能源，且所释放的脉冲电弧难以威胁到敌舰的护盾系统。",特殊,释放脉冲电弧，迅速摧毁来袭导弹，也能用于瘫痪敌舰的武器和引擎，但无法威胁到护盾。,,"Deals {{100 Energy}} and {{500 EMP}} damage per arc. The arcs can hit targets within approximately {{500}} su of the ship.

In addition, most missiles will have their guidance systems knocked out even if they are not destroyed outright.",
phasecloak,SHIP_SYSTEM,"暂时让舰船跳入另外一个维度，即相位空间。尽管相位线圈持续产生的特征使敌舰仍能侦测到它的存在，但任何武器都无法直接击中不在同一维度的舰船。由于相位空间不能释放幅能，因此累积的幅能最终会迫使相位中的舰船回到正常空间。在相位空间内的舰船主观上要比正常空间的时间要快上许多。

由于相位隐形系统体积庞大，且具有显著的幅能需求，因此搭载它的舰船往往用它取代护盾作为主要防御手段。",特殊,将舰船送入时流速率与通常空间不同的相位空间，使其无法被任何武器所击中。激活时持续产生硬幅能。,,,
